2nd_Edition	{'2nd edition': 16}
ccd	{'ccd': 1}
cd	{'cd': 6}
cd_rom	{'cd rom': 1}
center	{'center': 21}
centimetre	{'centimetre': 1}
centroid	{'centroid': 1}
ceramic	{'ceramic': 1}
cerebrospinal_fluid	{'cerebrospinal fluid': 1}
chamfer	{'chamfer': 1}
channel	{'channel': 1}
child_mortality	{'child mortality': 1}
chinese	{'chinese': 1}
chromaticity	{'chromaticity': 2}
circle	{'circle': 7}
circuit_board	{'circuit board': 1}
city	{'city': 8}
civilian	{'civilian': 1}
class_diagram	{'class diagram': 1}
classical	{'classical': 25}
classical_logic	{'classical logic': 1}
clay	{'clay': 26}
clearance	{'clearances': 1}
client_side	{'client side': 1}
climate	{'climate': 1}
close_form	{'closed form': 3}
close_form_expression	{'closed form expression': 1}
close_point	{'closest point': 6}
closed_Form	{'closed form': 1}
clothing	{'clothing': 1}
cloud	{'cloud': 5}
cognitive_psychology	{'cognitive psychology': 4}
collective_behavior	{'collective behavior': 1}
collision_detection	{'collision detection': 1}
color_correction	{'color correction': 1}
color_image	{'color images': 13}
color_management	{'color management': 4}
color_printing	{'color printing': 1}
combinatorial	{'combinatorial': 4}
commodity	{'commodity': 4}
communication	{'communication': 31}
community	{'community': 7}
commutative	{'commutative': 2}
company	{'company': 1}
compilation	{'compilation': 4}
compiler	{'compiler': 40}
component_base	{'component based': 5}
comprehensive	{'comprehensive': 21}
computable	{'computable': 1}
computational_complexity	{'computational complexity': 7}
computational_geometry	{'computational geometry': 2}
computational_linguistic	{'computational linguistics': 1}
compute	{'computing': 2}
computed_tomography	{'computed tomography': 1}
computer	{'computers': 20}
computer_aid_design	{'computer aided design': 1}
computer_science	{'computer science': 17}
computing	{'computing': 20}
concatenation	{'concatenation': 1}
conceptual_framework	{'conceptual framework': 1}
conceptual_model	{'conceptual model': 5}
concrete	{'concrete': 2}
concurrency_control	{'concurrency control': 6}
conformal_geometry	{'conformal geometry': 1}
conic_section	{'conic sections': 1}
connectionism	{'connectionism': 1}
connectionist	{'connectionist': 2}
constituency	{'constituency': 1}
construction	{'construction': 47}
constructor	{'constructors': 1}
consumer	{'consumer': 4}
content_base	{'content based': 4}
continuation_pass_style	{'continuation passing style': 1}
continuous_function	{'continuous function': 1}
convex_hull	{'convex hull': 1}
conveyor	{'conveyor': 1}
convolution	{'convolution': 2}
cooperative	{'cooperative': 3}
copper	{'copper': 4}
copyright	{'copyright': 3}
corba	{'corba': 1}
cornea	{'cornea': 1}
cornerstone	{'cornerstone': 1}
correlation_coefficient	{'correlation coefficient': 4}
count	{'count': 1}
covariance	{'covariance': 2}
cover	{'cover': 4}
cpu	{'cpu': 6}
creativity	{'creativity': 2}
credit_card	{'credit card': 1}
cross_platform	{'cross platform': 1}
cross_product	{'cross product': 1}
cryptographic	{'cryptographic': 5}
cryptography	{'cryptography': 7}
cube	{'cube': 11}
cultural	{'cultural': 4}
cultural_heritage	{'cultural heritage': 1}
culture	{'culture': 1}
curvature	{'curvature': 15}
cybernetic	{'cybernetics': 2}
cyberspace	{'cyberspace': 1}
daily	{'daily': 2}
dance	{'dance': 4}
dancer	{'dancer': 9}
data	{'data': 345}
data_acquisition	{'data acquisition': 2}
data_analysis	{'data analysis': 1}
data_compression	{'data compression': 3}
data_fusion	{'data fusion': 1}
data_integration	{'data integration': 12}
data_management	{'data management': 3}
data_mining	{'data mining': 10}
data_model	{'data model': 33}
data_quality	{'data quality': 45}
data_set	{'data set': 7}
data_structure	{'data structures': 24, 'data structure': 8}
data_warehouse	{'data warehouse': 17}
database	{'databases': 320, 'database': 439}
database_design	{'database design': 3}
database_management	{'database management': 7}
database_management_system	{'database management systems': 5}
database_schema	{'database schema': 6}
database_server	{'database server': 1}
database_system	{'database systems': 26}
database_theory	{'database theory': 1}
datalog	{'datalog': 9}
datum	{'data': 1013}
datum_Mining	{'data mining': 1}
datum_Transmission	{'data transmission': 1}
datum_acquisition	{'data acquisition': 5}
datum_analysis	{'data analysis': 3}
datum_compression	{'data compression': 1}
datum_fusion	{'data fusion': 4}
datum_integration	{'data integration': 19}
datum_link	{'data link': 3}
datum_link_layer	{'data link layer': 4}
datum_management	{'data management': 2}
datum_mining	{'data mining': 85}
datum_model	{'data modeling': 4}
datum_modeling	{'data modeling': 11}
datum_process	{'data processing': 1}
datum_processing	{'data processing': 1}
datum_quality	{'data quality': 27}
datum_security	{'data security': 9}
datum_set	{'data set': 4}
datum_structure	{'data structures': 5, 'data structure': 3}
datum_warehouse	{'data warehouse': 11}
datum_warehousing	{'data warehousing': 4}
dbms	{'dbms': 7}
deadlock	{'deadlock': 3}
debt	{'debt': 1}
debugging	{'debugging': 1}
decision_Problem	{'decision problem': 1}
decision_support	{'decision support': 3}
decision_support_system	{'decision support systems': 4}
decision_theory	{'decision theory': 1}
decompression	{'decompression': 1}
deductive	{'deductive': 13}
defeasible_reasoning	{'defeasible reasoning': 1}
degree	{'degree': 56}
democratic	{'democratic': 2}
density	{'density': 42}
dependency_theory	{'dependency theory': 1}
depth_map	{'depth map': 11}
design	{'design': 170}
design_engineer	{'design engineer': 1}
desktop_publishing	{'desktop publishing': 1}
deterministic_finite_automaton	{'deterministic finite automaton': 1}
dfd	{'dfds': 2}
diameter	{'diameter': 5}
dielectric	{'dielectric': 1}
differential_equation	{'differential equation': 1}
differential_geometry	{'differential geometry': 4}
diffusion	{'diffusion': 23}
diffusive	{'diffusive': 1}
digital	{'digital': 49}
digital_camera	{'digital camera': 3}
digital_library	{'digital libraries': 9, 'digital library': 9}
digital_medium	{'digital media': 1}
digital_radio	{'digital radio': 1}
digital_signage	{'digital signage': 1}
digital_signature	{'digital signatures': 2, 'digital signature': 1}
digitize	{'digitizing': 4}
dimension	{'dimension': 26}
dimensional_analysis	{'dimensional analysis': 1}
direct_acyclic_graph	{'directed acyclic graph': 1}
direct_graph	{'directed graph': 1}
director	{'director': 1}
discrete_wavelet_transform	{'discrete wavelet transform': 1}
discrimination	{'discrimination': 1}
disk_storage	{'disk storage': 2}
diskette	{'diskette': 1}
distance_Learning	{'distance learning': 1}
distance_learning	{'distance learning': 2}
distortion	{'distortion': 37}
distribute_Database	{'distributed database': 1}
distribute_database	{'distributed database': 9}
distribute_memory	{'distributed memory': 1}
distributed_computing	{'distributed computing': 1}
dna	{'dna': 1}
doctor	{'doctors': 1}
double	{'doubles': 1}
downtown	{'downtown': 1}
dragon	{'dragons': 1}
drama	{'drama': 1}
drawing	{'drawing': 1}
dutch	{'dutch': 1}
dynamic_programming	{'dynamic programming': 6}
dynamic_range	{'dynamic range': 9}
dynamical_system	{'dynamical systems': 1}
e	{'e': 16}
eCommerce	{'ecommerce': 1}
e_Government	{'e government': 1}
e_commerce	{'e commerce': 3}
economic_growth	{'economic growth': 1}
economy	{'economy': 1}
editing	{'editing': 15}
editor	{'editor': 1}
education	{'education': 4}
educational_software	{'educational software': 1}
eigenvalue	{'eigenvalue': 1}
eigenvector	{'eigenvector': 4}
eine_Einfhrung	{'eine einfhrung': 1}
election	{'election': 1}
electrical_circuit	{'electrical circuit': 1}
electronic	{'electronic': 28, 'electronics': 5}
electronic_commerce	{'electronic commerce': 17}
elementary	{'elementary': 2}
email	{'email': 1}
emissivity	{'emissivity': 1}
empirical_evidence	{'empirical evidence': 1}
empirical_research	{'empirical research': 1}
encryption	{'encryption': 6}
endoscopic	{'endoscopic': 1}
energy	{'energy': 14}
engine	{'engine': 19}
engineer	{'engineer': 2, 'engineering': 1}
engineering	{'engineering': 46}
english	{'english': 2}
enterprise_Resource_Planning	{'enterprise resource planning': 1}
enterprise_Resource_planning	{'enterprise resource planning': 1}
enterprise_integration	{'enterprise integration': 1}
enterprise_resource_planning	{'enterprise resource planning': 1}
entropy	{'entropy': 1}
epidemiological	{'epidemiological': 1}
epidemiology	{'epidemiology': 1}
error_detection	{'error detection': 1}
error_function	{'error function': 2}
estimator	{'estimator': 1}
ethical	{'ethical': 1}
euclidean	{'euclidean': 2}
european	{'european': 1}
evolution	{'evolution': 5}
evolutionary_Algorithms	{'evolutionary algorithms': 1}
experimental	{'experimental': 58}
expert_system	{'expert systems': 5}
explicit_knowledge	{'explicit knowledge': 1}
extensibility	{'extensibility': 1}
extensional	{'extensional': 18}
facade	{'facades': 1}
face_detection	{'face detection': 1}
facial_expression	{'facial expression': 1}
family	{'family': 2}
fashion	{'fashion': 2}
fat	{'fat': 1}
feature_base	{'feature based': 8}
feature_point	{'feature points': 19}
feedback	{'feedback': 1}
fellow	{'fellow': 1}
fermentation	{'fermentation': 1}
fiber_optic	{'fiber optics': 4}
field_theory	{'field theory': 1}
file_format	{'file format': 3}
file_system	{'file system': 42, 'file systems': 5}
film	{'film': 3, 'films': 1}
financial_service	{'financial services': 1}
finite_difference	{'finite difference': 1}
finite_impulse_response	{'finite impulse response': 4}
firm	{'firm': 2}
first_order_logic	{'first order logic': 1}
floppy	{'floppy': 1}
fly	{'fly': 3}
fmri	{'fmri': 1}
focal_length	{'focal length': 3}
font	{'font': 9}
forest	{'forest': 2}
formal_language	{'formal language': 1}
formal_language_theory	{'formal language theory': 1}
formal_method	{'formal methods': 1}
formal_specification	{'formal specification': 1}
forward	{'forward': 1}
fr	{'fr': 6}
frame_problem	{'frame problem': 1}
frame_rate	{'frame rate': 4}
free	{'free': 34}
frequency	{'frequency': 6, 'frequencies': 1}
frequency_domain	{'frequency domain': 1}
friendly	{'friendly': 1}
function	{'function': 101}
functional_analysis	{'functional analysis': 1}
fur	{'fur': 1}
fusion	{'fusion': 24}
future_system	{'future systems': 1}
fuzzy_logic	{'fuzzy logic': 3}
game	{'games': 11}
gas	{'gas': 1}
general	{'general': 50}
genetic	{'genetic': 1}
genetic_Algorithm	{'genetic algorithm': 1}
genetic_Algorithms	{'genetic algorithms': 3}
genetic_algorithm	{'genetic algorithm': 1}
genome	{'genome': 3}
geodesic	{'geodesic': 6}
geographic_information_system	{'geographic information systems': 1}
geometry	{'geometry': 70}
ghost	{'ghost': 1}
gigabit	{'gigabit': 1}
global_optimization	{'global optimization': 6}
glyph	{'glyphs': 1}
goat	{'goat': 1}
government	{'government': 30}
gps	{'gps': 1}
gpu	{'gpus': 2}
gradient	{'gradient': 18}
grain_size	{'grain size': 1}
grammar	{'grammar': 6}
graph	{'graphs': 5, 'graph': 57}
graphic	{'graphic': 2}
graphic_card	{'graphics card': 5, 'graphics cards': 1}
graphic_hardware	{'graphics hardware': 16}
graphical	{'graphical': 11}
graphical_user_interface	{'graphical user interfaces': 1, 'graphical user interface': 1}
graphs	{'graphs': 6}
gras_GIS	{'grass gis': 1}
grass	{'grass': 4}
grayscale	{'grayscale': 1}
graze	{'grazing': 1}
greedy_algorithm	{'greedy algorithm': 1}
ground_truth	{'ground truth': 15}
gyroscope	{'gyroscope': 1}
hair	{'hair': 2}
hand_hold_camera	{'hand held camera': 4}
haptic	{'haptic': 16}
hard_disk_drive	{'hard disk drive': 1}
hardcore	{'hardcore': 1}
harmonic	{'harmonic': 10, 'harmonics': 4}
healthcare	{'healthcare': 1}
heart	{'heart': 1}
heat_equation	{'heat equation': 4}
heuristic	{'heuristic': 3}
hierarchical_clustering	{'hierarchical clustering': 1}
high	{'high': 155}
high_Order_Logic	{'higher order logic': 2}
high_order_logic	{'higher order logic': 1}
highway	{'highway': 1}
histogram	{'histogram': 4}
history	{'history': 9}
homeless	{'homeless': 1}
homotopic	{'homotopic': 1}
house	{'house': 1}
html	{'html': 2}
hull	{'hull': 1}
human	{'human': 121}
human_body	{'human body': 10}
human_eye	{'human eye': 1}
human_genome	{'human genome': 1}
humanoid	{'humanoid': 1}
hybrid	{'hybrid': 15}
hypergraph	{'hypergraph': 1}
hyperlink	{'hyperlink': 1}
hypermedia	{'hypermedia': 10}
hypertext	{'hypertext': 2}
hypothesis	{'hypothesis': 6}
hysteresis	{'hysteresis': 4}
iceberg	{'iceberg': 1}
ideology	{'ideology': 1}
idiom	{'idioms': 1}
ii	{'ii': 6}
illuminance	{'illuminance': 144}
image_Based	{'image based': 1}
image_Compression	{'image compression': 1}
image_analysis	{'image analysis': 2}
image_base	{'image based': 8}
image_compression	{'image compression': 2}
image_processing	{'image processing': 7}
image_registration	{'image registration': 14}
image_resolution	{'image resolution': 1}
image_segmentation	{'image segmentation': 5}
image_sensor	{'image sensor': 9}
image_sequence	{'image sequences': 8}
impedance	{'impedance': 1}
imperial_Rome	{'imperial rome': 1}
inclination	{'inclination': 1}
incomplete_information	{'incomplete information': 31}
independent	{'independent': 14}
indeterminism	{'indeterminism': 1}
index_structure	{'index structures': 38}
indexing_Techniques	{'indexing techniques': 2}
indexing_technique	{'indexing techniques': 8}
inductive_Logic_Programming	{'inductive logic programming': 1}
industrial	{'industrial': 19}
industry	{'industry': 6}
inertia	{'inertia': 1}
infinite_set	{'infinite set': 1}
infinitesimal	{'infinitesimal': 4}
inflation	{'inflation': 1}
information	{'information': 572}
information_age	{'information age': 1}
information_extraction	{'information extraction': 26}
information_processing	{'information processing': 1}
information_retrieval	{'information retrieval': 6}
information_security	{'information security': 1}
information_technology	{'information technology': 1}
infrared	{'infrared': 4}
infrastructure	{'infrastructure': 4}
inheritance	{'inheritance': 18}
initiative	{'initiative': 1}
innovation	{'innovation': 1}
input_/_output	{'input / output': 1}
input_device	{'input device': 1}
instructional_design	{'instructional design': 1}
insurance	{'insurance': 1}
integer	{'integer': 1}
integral	{'integral': 1}
integrate_circuit_design	{'integrated circuit design': 1}
integrity_Constraints	{'integrity constraints': 2}
integrity_constraint	{'integrity constraints': 10}
intelligence	{'intelligence': 1}
intelligent_system	{'intelligent systems': 1}
intensifier	{'intensifier': 1}
interactivity	{'interactivity': 7}
internet	{'internet': 76}
internet_access	{'internet access': 1}
internet_marketing	{'internet marketing': 1}
internet_service	{'internet service': 1}
interpolation	{'interpolation': 13}
intrusion_detection	{'intrusion detection': 1}
inverse_function	{'inverse function': 1}
investment	{'investment': 3}
invocation	{'invocation': 1}
irish	{'irish': 1}
irradiance	{'irradiance': 4}
iso	{'iso': 2}
isosurface	{'isosurface': 25}
isotropy	{'isotropy': 1}
iterative_close	{'iterative closest': 4}
japanese	{'japanese': 1}
java	{'java': 1}
jitter	{'jitter': 1}
journal	{'journal': 2}
k_Means_Clustering	{'k means clustering': 1}
key_frame	{'key frame': 4}
kinematic	{'kinematic': 3}
knowledge	{'knowledge': 146}
knowledge_base	{'knowledge base': 1}
knowledge_base_system	{'knowledge based systems': 3}
knowledge_management	{'knowledge management': 4}
knowledge_representation	{'knowledge representation': 1}
korean	{'korean': 1}
label	{'label': 4, 'labels': 1}
laboratory	{'laboratory': 3}
lan	{'lans': 4}
language	{'language': 399}
laplacian	{'laplacian': 1}
large_Scale	{'large scale': 1}
large_scale	{'large scale': 13}
laser	{'laser': 50}
laser_beam	{'laser beam': 2}
laser_rangefinder	{'laser rangefinder': 3}
latitude	{'latitude': 1}
lava_flow	{'lava flows': 1}
law	{'law': 3}
lead	{'lead': 1}
leafs	{'leafs': 1}
lecturer	{'lecturer': 1}
led	{'led': 1, 'leds': 1}
lens	{'lens': 1}
level_Design	{'level design': 1}
level_set	{'level set': 3}
library	{'library': 14, 'libraries': 4}
life	{'life': 8}
light	{'light': 87}
lightweight	{'lightweight': 2}
linear_approximation	{'linear approximation': 1}
linear_combination	{'linear combination': 2}
linear_equation	{'linear equation': 1}
linear_programming	{'linear programming': 2}
linguist	{'linguists': 1}
linguistic	{'linguistic': 6, 'linguistics': 1}
list	{'listed': 1}
literature	{'literature': 25}
live	{'live': 9}
lizard	{'lizard': 1}
logarithmic	{'logarithmic': 6}
logic	{'logic': 54}
logic_Programming	{'logic programming': 1}
logic_programming	{'logic programming': 29}
long	{'long': 14}
lossy	{'lossy': 4}
low	{'lower': 4}
low_pass	{'low pass': 1}
luminance	{'luminance': 16}
lung	{'lungs': 9, 'lung': 25}
machine_Learning	{'machine learning': 2}
machine_learning	{'machine learning': 12}
machine_translation	{'machine translation': 1}
macromolecular	{'macromolecular': 1}
magnetic_Field	{'magnetic field': 1}
magnetic_field	{'magnetic field': 4}
magnitude	{'magnitude': 8}
mail	{'mail': 1}
mailing_list	{'mailing lists': 1}
maintainability	{'maintainability': 1}
major	{'major': 22}
majority_vote	{'majority vote': 1}
malicious_Software	{'malicious software': 1}
malignant	{'malignant': 1}
management	{'management': 33}
management_science	{'management science': 1}
manager	{'manager': 2}
manifold	{'manifolds': 1, 'manifold': 2}
manufacturing	{'manufacturing': 3}
manuscript	{'manuscript': 4}
marching	{'marching': 1}
marketing	{'marketing': 2}
marrow	{'marrow': 1}
mass	{'mass': 1}
math	{'math': 4}
mathematic	{'mathematics': 312}
mathematical	{'mathematical': 14}
mathematical_induction	{'mathematical induction': 1}
mathematical_model	{'mathematical model': 4}
mathematical_morphology	{'mathematical morphology': 1}
mathematician	{'mathematicians': 20}
matter	{'matter': 1}
maximum_likelihood	{'maximum likelihood': 1}
maximum_likelihood_estimation	{'maximum likelihood estimation': 1}
mechanic	{'mechanics': 1}
medical	{'medical': 23}
medical_diagnosis	{'medical diagnosis': 2}
medical_imaging	{'medical imaging': 1}
medicine	{'medicine': 2}
medium	{'media': 3}
megahertz	{'megahertz': 1}
memory	{'memory': 35}
mesh_model	{'mesh model': 26}
message_passing	{'message passing': 2}
metadata	{'metadata': 40}
metal	{'metal': 1}
metalanguage	{'metalanguage': 1}
metaphor	{'metaphor': 27, 'metaphors': 1}
metrology	{'metrology': 1}
microbiology	{'microbiology': 1}
microcontroller	{'microcontrollers': 1}
microprocessor	{'microprocessor': 2}
microscope	{'microscopes': 1}
millennium	{'millennium': 1}
mine	{'mining': 3}
mini	{'mini': 1}
minimum_description_Length	{'minimum description length': 1}
mining	{'mining': 98}
mirror	{'mirror': 1}
mit	{'mit': 22}
mix_reality	{'mixed reality': 2}
mixed_Media	{'mixed media': 1}
mixed_language	{'mixed language': 1}
mixed_reality	{'mixed reality': 3}
mixing	{'mixing': 2}
mobile	{'mobile': 12}
mobile_phone	{'mobile phones': 2}
mobile_robot	{'mobile robot': 1}
model	{'model': 969}
model_checking	{'model checking': 3}
model_selection	{'model selection': 5}
model_theory	{'model theory': 1}
modeling_language	{'modeling language': 6}
modern_compiler	{'modern compiler': 3}
molecule	{'molecules': 1}
monocular	{'monocular': 8}
monograph	{'monograph': 5}
monoid	{'monoid': 1}
monolith	{'monolith': 1}
morphing	{'morphing': 14}
mosaic	{'mosaic': 6}
motion_control	{'motion control': 1}
motion_estimation	{'motion estimation': 19}
motivation	{'motivation': 2}
motorcycle	{'motorcycles': 1}
mouse	{'mouse': 1}
move_object	{'moving objects': 2}
moving_object	{'moving objects': 3}
mpeg	{'mpeg': 1}
mri	{'mri': 2}
msc	{'msc': 1}
multi_agent	{'multi agent': 18}
multi_camera	{'multi camera': 8}
multi_resolution	{'multi resolution': 13}
multi_user	{'multi user': 1}
multi_view	{'multi view': 9}
multidimensional_database	{'multidimensional databases': 8}
multimedia	{'multimedia': 15}
multiple_Range	{'multiple range': 1}
multiple_range	{'multiple range': 9}
multiple_sequence_Alignment	{'multiple sequence alignment': 1}
multiple_view	{'multiple views': 24, 'multiple view': 15}
multiplexer	{'multiplexer': 1}
muscle	{'muscle': 9}
museum	{'museums': 1}
music	{'music': 8}
musical	{'musical': 1}
mutual_exclusion	{'mutual exclusion': 1}
mutual_information	{'mutual information': 2}
narrowband	{'narrowband': 1}
native	{'native': 1}
natural_environment	{'natural environment': 1}
natural_language	{'natural language': 42}
natural_language_processing	{'natural language processing': 3}
natural_science	{'natural sciences': 1}
nature	{'nature': 10}
navigation	{'navigation': 20}
negation	{'negation': 2}
neighborhood	{'neighborhood': 9}
neighbour	{'neighbours': 1}
neighbourhood	{'neighbourhood': 1}
network_interface_controller	{'network interface controller': 1}
neural_network	{'neural networks': 6, 'neural network': 4}
news	{'news': 1}
nice	{'nice': 1}
nondeterministic	{'nondeterministic': 4}
number_Theory	{'number theory': 1}
number_theory	{'number theory': 1}
numerical_Methods	{'numerical methods': 1}
numerical_analysis	{'numerical analysis': 1}
numerical_method	{'numerical methods': 1}
nutrient	{'nutrients': 1}
o2	{'o2': 4}
object_/_relational	{'object / relational': 1}
object_Database	{'object database': 1}
object_Oriented	{'object oriented': 28}
object_Oriented_Programming	{'object oriented programming': 3}
object_Relational	{'object relational': 3}
object_database	{'object database': 1}
object_orient	{'object oriented': 70}
object_orient_design	{'object oriented design': 1}
object_orient_programming	{'object oriented programming': 8}
object_orient_programming_language	{'object oriented programming language': 1}
object_oriented	{'object oriented': 4}
object_relational	{'object relational': 16}
object_role_Modeling	{'object role modeling': 2}
octree	{'octree': 13}
oil	{'oil': 10}
olap	{'olap': 10}
omnidirectional	{'omnidirectional': 59}
online_analytical_processing	{'online analytical processing': 1}
online_transaction_processing	{'online transaction processing': 1}
ontology	{'ontology': 5, 'ontologies': 7}
open_source	{'open source': 5}
open_source_software	{'open source software': 1}
opengl	{'opengl': 1}
operate_System	{'operating system': 2}
operate_system	{'operating system': 5, 'operating systems': 1}
operating_system	{'operating systems': 3, 'operating system': 2}
optic	{'optics': 1}
optical_axi	{'optical axis': 1}
optical_axis	{'optical axis': 1}
optical_flow	{'optical flow': 24}
optical_microscopy	{'optical microscopy': 1}
optimal_design	{'optimal design': 4}
optimization_problem	{'optimization problem': 4}
optoelectronic	{'optoelectronic': 1}
orbit	{'orbit': 2}
order	{'order': 110}
ordination	{'ordination': 1}
organic	{'organic': 1}
organization	{'organization': 9}
orient_database	{'oriented database': 2}
orthogonality	{'orthogonality': 1}
outlier	{'outliers': 11, 'outlier': 3}
owl	{'owl': 1}
p2p	{'p2p': 2}
palatal	{'palatal': 1}
palm	{'palm': 1}
panorama	{'panorama': 1}
paper	{'paper': 280}
paper_currency	{'paper currency': 1}
paradigm	{'paradigm': 6}
parallel_Computing	{'parallel computing': 1}
parallel_computing	{'parallel computing': 1}
parallel_processing	{'parallel processing': 1}
parallel_programming	{'parallel programming': 1}
parametrization	{'parametrization': 1}
parsing	{'parsing': 1}
partial_differential_equation	{'partial differential equation': 1}
particle	{'particle': 2}
partition	{'partitions': 2, 'partition': 4}
party	{'party': 1}
pass	{'pass': 3}
pc	{'pc': 3}
peak	{'peak': 1}
perception	{'perception': 2}
perceptual	{'perceptual': 4}
performance_improvement	{'performance improvement': 2}
period	{'period': 1}
perturbation	{'perturbation': 3}
phase_change	{'phase change': 1}
phd	{'phd': 5}
philosophy	{'philosophy': 1}
photography	{'photography': 3}
photometric	{'photometric': 12}
photon	{'photon': 1}
photorealistic	{'photorealistic': 3}
phrase_structure_grammar	{'phrase structure grammar': 1}
physical_property	{'physical property': 1}
physician	{'physicians': 1}
physics	{'physics': 3}
piecewise	{'piecewise': 19}
pilot	{'pilot': 1}
pinhole	{'pinhole': 1}
pinhole_camera	{'pinhole camera': 2}
pixel	{'pixel': 30, 'pixels': 15}
planet	{'planet': 1}
plaster	{'plaster': 6}
poa	{'poa': 1}
poco	{'poco': 1}
point_cloud	{'point cloud': 13}
pole	{'poles': 1}
polygon	{'polygon': 5, 'polygons': 5}
polyhedral	{'polyhedral': 1}
polyhedron	{'polyhedron': 1}
polynomial	{'polynomial': 74}
portrait	{'portrait': 1}
pose_estimation	{'pose estimation': 15}
post_production	{'post production': 1}
posterior_probability	{'posterior probability': 1}
pottery	{'pottery': 1}
pragmatic	{'pragmatics': 1}
predicate_logic	{'predicate logic': 1}
pressure	{'pressure': 1}
primes	{'primes': 1}
principal_component_analysis	{'principal component analysis': 4}
printing	{'printing': 1}
privacy	{'privacy': 36}
private	{'private': 2}
probabilistic_method	{'probabilistic method': 2}
probability	{'probability': 4, 'probabilities': 4}
probability_theory	{'probability theory': 1}
problem_solving	{'problem solving': 1}
procedural_programming	{'procedural programming': 1}
process_control	{'process control': 1}
product	{'products': 13}
product_design	{'product design': 1}
production	{'production': 10}
professional	{'professional': 4}
professor	{'professor': 5}
program_transformation	{'program transformation': 1}
programmer	{'programmer': 5}
programming	{'programming': 52}
programming_language	{'programming language': 27, 'programming languages': 5}
project_management	{'project management': 1}
projective	{'projective': 27}
prolog	{'prolog': 11}
property	{'property': 12}
protein	{'protein': 6, 'proteins': 17}
protein_Folding	{'protein folding': 1}
proteus	{'proteus': 2}
prototype	{'prototype': 15, 'prototypes': 5}
psm	{'psm': 1}
psychological	{'psychological': 2}
psychology	{'psychology': 1}
public	{'public': 4}
public_library	{'public libraries': 1}
purely_functional	{'purely functional': 1}
pyramid	{'pyramid': 11}
qos	{'qos': 2}
quadratic_function	{'quadratic function': 1}
quadric	{'quadric': 4}
quadtree	{'quadtree': 1}
quality_management	{'quality management': 1}
quaternion	{'quaternion': 1, 'quaternions': 1}
query_Processing	{'query processing': 2}
query_language	{'query language': 13}
query_optimization	{'query optimization': 8}
query_processing	{'query processing': 7}
question_answering	{'question answering': 1}
r&d	{'r&d': 2}
race	{'race': 2}
radar	{'radars': 1, 'radar': 2}
radial	{'radial': 1}
radiance	{'radiance': 44}
radio	{'radio': 2}
radiometric	{'radiometric': 2}
radiometry	{'radiometry': 9}
ram	{'ram': 7}
random_access	{'random access': 4}
randomized	{'randomized': 14}
randomness	{'randomness': 5}
range	{'range': 451, 'ranges': 2}
rapid_prototyping	{'rapid prototyping': 1}
raster	{'raster': 2}
ray	{'rays': 6}
ray_tracing	{'ray tracing': 1}
rdbms	{'rdbms': 1}
reading	{'reading': 4}
real_World	{'real world': 1}
real_time_rendering	{'real time rendering': 1}
real_world	{'real world': 28}
reality	{'reality': 12}
reconstruction	{'reconstruction': 289}
recording	{'recording': 1}
recursion	{'recursion': 6}
recursively_enumerable_set	{'recursively enumerable set': 1}
reference_frame	{'reference frame': 2}
reference_manual	{'reference manual': 4}
reflectance	{'reflectance': 40}
refraction	{'refraction': 1}
region	{'region': 33}
regression	{'regression': 2}
relational	{'relational': 37}
relational_algebra	{'relational algebra': 2}
relational_database	{'relational databases': 4, 'relational database': 8}
relational_database_management_system	{'relational database management system': 1}
relational_model	{'relational model': 42}
relief	{'relief': 1}
renormalization	{'renormalization': 1}
repeatability	{'repeatability': 1}
report	{'report': 4}
requirement_Engineering	{'requirements engineering': 1}
research	{'research': 72}
resource_allocation	{'resource allocation': 1}
restoration	{'restoration': 2}
result	{'results': 251}
reverse_engineering	{'reverse engineering': 1}
revolution	{'revolution': 8}
rhythm	{'rhythm': 1}
rigid_body	{'rigid body': 2}
risk	{'risk': 2}
road	{'road': 17}
robot	{'robots': 18, 'robot': 53}
robotic_arm	{'robotic arm': 2}
root	{'root': 1}
rv	{'rvs': 1}
safety	{'safety': 1}
sand	{'sand': 4}
sap_R/3	{'sap r/3': 1}
satellite	{'satellites': 1}
satellite_imagery	{'satellite imagery': 1}
scaffolding	{'scaffolding': 1}
scalability	{'scalability': 7}
scalar_field	{'scalar field': 4}
scale_model	{'scale model': 1}
scale_space	{'scale space': 13}
scalp	{'scalp': 4}
scan_line	{'scan line': 1}
scatter	{'scattering': 6}
scattering	{'scattering': 6}
science	{'science': 13}
scientific_journal	{'scientific journals': 1}
scientific_visualization	{'scientific visualization': 2}
screen_printing	{'screen printing': 1}
scripting	{'scripting': 1}
scripting_language	{'scripting language': 4}
sculpture	{'sculpture': 1}
second_edition	{'second edition': 37}
secondary	{'secondary': 3}
secure_digital	{'secure digital': 1}
security	{'security': 28}
sediment	{'sediment': 1}
seed	{'seed': 5}
seine	{'seine': 1}
self_reference	{'self reference': 1}
semantic	{'semantics': 36, 'semantic': 50}
semantic_web	{'semantic web': 5}
semi_automatic	{'semi automatic': 1}
semiotic	{'semiotic': 1}
sensor	{'sensor': 49}
sequence	{'sequence': 61}
service_provider	{'service providers': 1}
short	{'short': 3}
short_path	{'shortest path': 1}
signal_processing	{'signal processing': 2}
silhouette	{'silhouette': 39}
